Year,Month,NumCases,Relationship_Acquaintance,Relationship_Boyfriend,Relationship_Boyfriend/Girlfriend,Relationship_Brother,Relationship_Common-Law Husband,Relationship_Common-Law Wife,Relationship_Daughter,Relationship_Employee,Relationship_Employer,Relationship_Ex-Husband,Relationship_Ex-Wife,Relationship_Family,Relationship_Father,Relationship_Friend,Relationship_Girlfriend,Relationship_Husband,Relationship_In-Law,Relationship_Mother,Relationship_Neighbor,Relationship_Sister,Relationship_Son,Relationship_Stepdaughter,Relationship_Stepfather,Relationship_Stepmother,Relationship_Stepson,Relationship_Stranger,Relationship_Unknown,Relationship_Wife,Crime Solved_No,Crime Solved_Yes,Crime Type_Manslaughter by Negligence,Crime Type_Murder or Manslaughter,Victim Race_Asian/Pacific Islander,Victim Race_Black,Victim Race_Native American/Alaska Native,Victim Race_Unknown,Victim Race_White,Perpetrator Sex_Female,Perpetrator Sex_Male,Perpetrator Sex_Unknown,Weapon_Blunt Object,Weapon_Drowning,Weapon_Drugs,Weapon_Explosives,Weapon_Fall,Weapon_Fire,Weapon_Firearm,Weapon_Gun,Weapon_Handgun,Weapon_Knife,Weapon_Poison,Weapon_Rifle,Weapon_Shotgun,Weapon_Strangulation,Weapon_Suffocation,Weapon_Unknown,Victim Sex_Female,Victim Sex_Male,Victim Sex_Unknown,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhodes Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Perpetrator Race_Asian/Pacific Islander,Perpetrator Race_Black,Perpetrator Race_Native American/Alaska Native,Perpetrator Race_Unknown,Perpetrator Race_White,Perpetrator Count,Victim Count
2008,7,1398,238,14,3,14,1,1,21,1,0,2,11,25,15,51,43,7,8,8,8,2,22,1,3,0,3,167,687,42,413,985,9,1389,19,686,13,27,653,86,899,413,158,2,3,0,0,10,186,10,642,196,0,50,37,6,7,91,285,1112,1,37,0,43,13,150,15,15,6,0,109,53,5,4,63,30,9,15,14,19,3,33,20,64,11,16,36,2,1,18,0,26,17,72,47,0,48,24,2,71,4,28,3,40,123,5,1,35,17,7,21,3,12,502,7,426,451,343,132
2008,8,1385,210,12,3,11,0,1,20,2,1,3,2,36,5,43,48,15,8,16,7,0,17,1,0,0,3,157,706,58,436,949,10,1375,18,674,12,22,659,87,862,436,142,3,3,0,0,11,224,8,589,189,1,40,53,10,10,102,293,1091,1,33,3,36,28,192,10,10,5,0,101,52,2,2,50,28,7,8,17,26,3,40,7,43,12,23,54,2,2,14,1,31,7,87,42,0,53,18,8,67,6,33,0,32,114,4,5,28,11,16,11,1,9,465,7,457,447,317,122
2008,9,1376,202,10,1,7,1,3,12,0,2,0,3,24,5,39,43,5,8,19,8,2,19,3,6,1,2,157,759,35,472,904,10,1366,17,689,8,23,639,71,831,474,131,0,4,0,0,6,214,10,640,178,0,36,35,4,11,107,280,1093,3,26,3,25,18,207,11,11,5,0,108,52,2,3,57,31,6,22,14,22,2,32,11,60,8,14,50,1,1,12,1,33,12,82,47,0,45,21,11,56,2,36,3,23,113,2,3,32,25,1,14,0,5,454,7,486,424,314,180
2008,10,1288,219,9,2,7,0,3,13,0,0,0,5,25,7,26,41,8,3,12,5,1,23,3,2,0,2,150,683,39,440,848,8,1280,12,616,13,35,612,63,785,440,126,1,3,1,0,9,166,3,624,169,1,38,35,10,11,91,284,996,8,19,2,29,19,171,12,13,5,0,108,50,4,1,51,31,8,6,24,32,2,41,12,40,12,10,33,4,2,15,5,29,10,76,46,0,43,18,3,65,1,32,1,26,119,2,1,22,16,6,11,0,10,411,13,468,386,295,208
2008,11,1231,165,9,0,9,1,1,16,0,1,1,0,21,9,37,42,7,2,3,9,2,23,0,2,0,2,121,699,49,438,793,7,1224,23,576,10,22,600,72,720,439,133,0,2,0,1,5,175,10,578,160,1,34,35,2,6,89,243,986,2,28,3,32,7,163,16,14,2,0,91,57,2,3,42,24,4,7,19,25,1,61,9,55,8,17,43,4,1,12,0,27,16,60,49,0,31,16,4,60,0,17,4,33,95,3,1,29,17,4,14,1,12,362,9,451,397,250,120
2008,12,1224,180,20,1,3,0,6,18,1,1,0,5,24,4,35,37,11,14,10,11,2,22,3,1,0,3,126,648,38,424,800,2,1222,14,606,7,23,574,81,719,424,119,0,2,2,1,6,174,6,597,131,1,30,42,9,6,98,261,958,5,25,3,29,7,159,11,9,6,0,110,68,3,1,30,30,7,6,13,35,1,42,11,36,8,15,30,0,3,13,1,31,16,69,47,0,32,19,12,52,2,21,2,40,110,2,0,31,13,6,7,0,11,382,6,443,382,224,218
2009,1,1261,168,18,2,7,2,3,13,3,1,0,3,26,10,39,37,10,5,13,12,5,27,3,2,0,2,175,624,51,347,914,32,1229,28,597,14,9,613,87,827,347,103,1,5,0,0,7,174,7,613,169,0,41,35,11,11,84,272,988,1,27,4,25,21,187,15,8,3,13,83,55,3,1,27,20,2,9,16,39,1,43,16,51,8,13,18,3,5,20,0,28,14,54,44,0,51,27,9,52,1,30,4,34,119,5,0,28,12,3,10,0,16,419,5,360,461,290,168
2009,2,1069,144,10,5,8,0,0,16,1,0,2,1,25,8,30,41,15,1,7,16,7,21,4,2,0,3,151,506,45,266,803,29,1040,16,474,10,7,562,83,719,267,124,4,9,0,0,9,134,2,479,136,0,23,29,10,6,104,272,797,0,22,4,25,8,131,12,7,1,11,81,37,1,2,26,13,6,11,10,52,1,35,6,36,6,4,31,1,1,14,0,20,25,62,31,1,33,19,4,57,2,15,4,39,96,3,0,24,23,4,12,0,6,350,9,278,426,237,164
2009,3,1265,193,11,4,6,1,0,13,0,7,3,2,23,8,40,35,12,1,15,14,4,26,3,2,1,4,160,611,66,332,933,37,1228,31,571,8,19,636,80,853,332,154,1,4,0,0,12,162,9,600,160,1,35,34,10,8,75,308,953,4,36,3,29,8,195,14,4,2,9,105,39,3,1,22,30,1,8,17,34,0,38,18,49,5,17,44,2,5,11,0,22,8,48,32,1,38,21,11,66,5,27,1,42,125,2,0,34,19,2,10,2,22,420,1,349,473,314,246
2009,4,1353,196,14,0,13,1,4,34,0,6,1,8,23,14,44,49,6,7,8,15,2,17,0,5,0,3,174,667,42,371,982,30,1323,26,622,13,14,678,92,890,371,144,1,11,0,0,6,175,11,639,164,1,41,42,10,15,93,323,1028,2,32,2,39,12,186,12,10,2,8,92,47,4,2,43,20,3,4,19,46,5,39,22,58,8,20,32,2,2,12,0,24,11,69,47,0,35,18,3,69,1,33,2,38,126,1,1,51,21,9,11,0,25,443,10,390,485,280,252
2009,5,1394,197,9,3,7,3,3,19,1,1,1,2,23,11,44,41,9,5,13,14,2,24,2,3,0,4,197,703,53,414,980,24,1370,21,704,8,12,649,89,891,414,144,1,10,0,0,8,180,8,695,160,1,35,48,13,8,83,295,1098,1,31,4,29,14,188,15,7,6,16,96,49,3,3,51,30,4,10,15,51,1,34,11,67,5,13,31,6,1,18,2,34,14,55,44,1,48,26,5,64,2,30,0,37,150,1,0,30,10,8,22,2,12,468,8,424,482,332,144
2009,6,1399,199,10,3,14,2,1,15,3,0,2,6,25,6,40,46,13,3,15,9,2,30,0,2,0,2,183,714,54,417,982,29,1370,22,660,10,11,696,105,877,417,133,1,6,0,0,14,206,7,670,185,0,38,34,4,6,95,322,1076,1,30,4,38,15,160,17,16,8,13,95,51,1,5,48,33,4,20,18,58,3,39,15,60,8,15,35,2,4,15,0,32,20,66,50,0,48,21,3,66,1,26,0,34,120,3,1,41,15,7,15,0,8,472,4,428,487,325,188
2009,7,1577,222,16,3,7,2,5,23,0,1,1,4,24,15,33,46,8,2,12,11,1,30,1,3,1,3,250,791,62,486,1091,29,1548,37,753,12,14,761,102,988,487,167,3,10,2,0,14,232,10,764,174,0,43,36,9,5,108,337,1239,1,29,2,42,16,225,15,8,5,19,109,69,2,1,64,18,7,9,21,69,2,38,17,65,13,11,35,3,5,15,0,34,17,81,52,2,52,18,17,63,4,28,1,58,132,4,1,35,19,7,15,3,21,478,8,502,568,414,222
2009,8,1407,233,8,2,10,2,1,16,0,4,0,4,30,6,33,36,10,6,9,10,4,25,1,5,0,2,218,685,47,399,1008,24,1383,18,687,11,15,676,84,924,399,136,0,6,0,0,6,193,5,692,198,1,27,47,16,6,74,289,1115,3,21,3,32,14,192,11,12,4,11,119,64,1,1,51,27,2,7,8,46,5,34,19,70,11,14,35,2,6,16,0,31,12,81,41,1,35,16,6,63,2,21,1,46,129,2,0,40,16,9,15,2,9,463,10,408,517,303,232
2009,9,1266,167,11,3,8,0,2,21,1,0,1,4,20,8,36,50,10,7,9,7,3,27,2,1,0,0,176,642,50,368,898,21,1245,12,604,10,11,629,78,819,369,115,1,7,0,1,4,166,14,614,144,2,31,53,10,8,96,284,981,1,27,3,31,13,154,11,8,3,9,89,36,1,3,47,27,4,11,16,42,0,46,11,60,7,13,38,1,8,17,1,21,8,66,41,0,33,22,8,62,3,26,0,47,124,2,0,27,16,11,11,1,7,398,8,379,474,298,234
2009,10,1284,177,17,4,11,0,2,15,1,0,0,1,16,14,37,27,10,5,15,15,3,23,1,2,0,3,161,666,58,391,893,28,1256,19,628,9,19,609,93,800,391,138,2,9,0,0,9,168,7,582,190,0,43,41,7,9,79,278,1002,4,26,0,27,15,170,8,14,4,20,90,50,4,1,37,38,2,17,22,31,3,32,15,37,4,13,52,1,3,15,5,30,13,66,32,2,57,21,7,58,3,30,0,41,104,4,3,30,10,6,11,0,11,415,7,411,440,324,126
2009,11,1266,157,16,1,3,0,1,16,0,0,1,6,23,8,42,36,11,5,6,7,2,22,2,1,0,3,181,661,55,407,859,35,1231,18,576,6,12,654,84,773,409,125,0,5,1,0,11,168,8,603,150,0,56,43,11,7,78,275,989,2,18,5,24,22,162,17,5,4,16,112,35,0,0,40,20,4,14,17,28,4,42,12,51,7,16,40,1,2,17,2,30,8,65,43,1,38,24,16,61,2,29,2,36,113,6,0,20,18,5,10,2,23,378,11,422,432,352,260
2009,12,1299,173,14,3,12,0,5,27,3,1,1,7,18,6,42,36,11,3,11,11,1,20,0,2,1,0,181,666,44,427,872,29,1270,34,609,8,17,631,78,794,427,120,0,1,0,1,7,191,11,603,180,1,29,52,11,10,82,277,1022,0,19,2,29,15,182,18,7,2,12,91,52,1,2,44,30,5,7,11,24,2,49,11,42,7,13,31,4,5,13,1,28,6,68,49,0,52,13,9,60,6,20,3,34,132,8,2,32,28,6,12,0,13,385,8,436,457,257,153
2010,1,1220,161,13,6,10,0,3,19,1,0,0,3,19,11,51,50,7,8,16,5,10,19,0,5,0,3,172,573,55,309,911,15,1205,16,578,9,8,609,67,843,310,129,1,5,0,0,7,190,10,550,161,1,42,38,19,12,55,298,920,2,19,1,29,14,163,11,12,4,9,92,50,5,2,20,33,6,12,20,42,2,20,18,52,13,12,40,4,2,22,1,28,17,70,38,0,29,18,8,46,3,25,1,31,107,6,0,37,11,4,9,2,17,425,6,323,449,284,252
2010,2,974,144,13,3,8,3,8,23,0,1,0,4,16,13,39,35,8,3,7,2,1,27,1,1,0,3,140,431,40,244,730,19,955,18,451,6,7,492,80,649,245,98,2,6,0,0,7,139,6,414,158,2,40,18,8,8,68,237,736,1,16,2,23,11,127,5,11,8,6,76,36,1,1,26,14,2,6,4,31,2,23,15,33,10,10,25,1,5,7,0,29,16,61,29,2,30,19,11,39,0,20,0,23,105,3,0,22,10,4,13,1,12,319,6,255,382,238,92
2010,3,1259,166,16,2,9,0,5,14,0,1,0,3,27,6,33,47,9,6,6,7,3,28,3,4,0,4,185,636,39,362,897,15,1244,14,623,6,15,601,82,814,363,120,2,7,1,0,17,183,9,598,140,1,29,36,5,5,106,279,977,3,18,6,32,5,183,12,13,3,10,91,46,3,2,34,25,3,7,13,58,1,39,22,52,9,13,31,0,8,14,1,24,12,71,38,2,54,9,5,67,1,15,0,40,98,3,1,36,14,6,9,0,15,434,4,368,438,332,170
2010,4,1321,185,15,0,3,0,0,12,3,2,2,2,27,7,45,48,5,10,7,7,3,28,2,1,0,1,188,672,46,367,954,27,1294,17,659,8,10,627,83,871,367,125,2,1,0,0,10,200,7,630,155,0,43,45,8,9,86,273,1047,1,15,3,34,7,175,14,11,2,7,116,50,2,3,53,35,2,8,19,51,2,34,12,57,10,20,38,2,6,15,1,32,15,61,33,0,46,18,5,51,6,25,3,33,113,4,0,39,14,6,13,0,11,463,4,383,460,368,184
2010,5,1337,190,8,1,11,1,0,13,0,2,1,4,26,8,26,40,14,8,7,12,1,22,2,2,1,4,216,661,56,375,962,30,1307,18,639,11,15,654,84,878,375,128,2,9,1,0,6,182,5,634,169,0,58,43,6,2,92,279,1057,1,12,3,26,11,200,14,16,5,12,107,40,3,2,49,28,4,8,10,45,4,42,21,54,12,12,36,1,5,15,0,31,10,58,50,0,33,17,5,58,3,22,4,37,120,8,0,46,17,2,17,2,14,435,9,381,498,365,186
2010,6,1315,168,13,1,14,1,6,10,3,1,2,4,26,5,35,34,12,4,12,9,0,28,4,1,2,0,187,663,70,381,934,19,1296,22,700,10,15,568,84,850,381,131,1,4,0,0,4,192,8,643,175,0,42,29,12,11,63,279,1031,5,27,3,30,11,151,12,10,2,18,89,46,1,0,51,24,4,11,11,47,5,42,14,48,6,22,39,0,2,13,3,45,8,87,45,2,47,15,7,68,3,22,0,31,118,6,1,35,11,10,10,2,11,452,7,396,449,321,180
2010,7,1419,209,11,0,6,1,3,19,1,1,0,1,31,11,34,44,9,1,5,9,3,33,2,6,1,0,202,737,39,439,980,27,1392,19,714,11,20,655,83,897,439,139,2,5,0,0,16,224,16,645,174,0,29,39,9,18,103,289,1127,3,22,2,35,15,155,19,10,2,10,85,49,1,2,44,24,4,13,14,40,3,48,20,69,16,16,47,3,6,16,0,37,17,106,48,1,44,23,12,76,3,20,1,44,118,3,0,35,17,3,21,0,13,440,7,458,501,390,150
2010,8,1364,202,11,2,15,0,3,20,0,2,1,5,22,13,41,42,9,3,15,10,0,18,0,7,0,7,180,680,56,411,953,28,1336,29,637,18,16,664,83,870,411,139,3,3,2,2,4,165,8,668,188,2,41,30,10,10,89,284,1079,1,14,8,50,12,175,5,17,5,12,95,59,2,1,62,17,2,15,22,41,2,54,17,48,6,21,34,2,2,17,2,36,11,80,39,0,43,16,9,56,1,22,5,27,126,5,1,24,21,5,17,1,18,425,15,423,483,313,216
2010,9,1252,154,15,2,5,2,2,24,0,0,2,6,17,12,40,36,10,5,13,14,2,24,2,3,0,8,182,623,49,347,905,33,1219,23,614,5,18,592,98,804,350,119,3,5,0,0,5,215,5,564,151,0,22,48,10,7,98,278,973,1,6,2,29,12,139,14,7,6,14,102,49,4,3,34,21,3,8,18,48,1,38,25,42,8,13,29,1,7,15,0,42,9,76,37,0,39,19,4,69,3,25,0,43,115,5,2,33,13,7,13,0,20,434,2,369,427,306,194
2010,10,1292,175,13,0,8,2,8,20,0,2,1,5,11,15,39,40,14,1,5,10,1,21,0,2,0,2,183,661,53,406,886,18,1274,23,626,7,15,621,83,802,407,135,0,6,0,0,5,197,13,618,141,3,23,32,18,10,91,274,1015,3,20,5,45,10,157,19,8,6,14,95,56,1,4,38,22,4,5,17,22,2,36,18,50,9,10,37,0,3,9,0,35,9,71,37,1,52,15,11,63,1,33,1,33,133,3,1,33,20,3,15,0,12,410,3,416,451,287,122
2010,11,1216,164,11,2,7,0,3,22,0,0,0,3,25,9,31,49,7,5,13,13,0,21,1,2,0,3,157,623,45,388,828,23,1193,26,607,12,13,558,80,748,388,123,3,4,0,0,3,200,6,541,155,1,41,44,7,7,81,269,945,2,12,5,30,20,151,13,12,4,14,99,46,2,1,36,14,3,9,23,30,1,33,25,50,3,12,53,4,7,21,4,24,13,60,41,0,30,20,5,51,1,25,1,29,110,5,1,26,17,2,18,0,20,392,10,397,397,265,168
2010,12,1152,147,9,3,8,0,5,14,0,1,1,2,17,9,28,44,8,7,16,9,3,22,1,3,0,6,150,593,46,386,766,25,1127,19,566,13,18,536,64,700,388,94,0,9,0,1,5,174,3,579,132,2,35,37,9,9,63,269,883,0,10,3,37,13,172,7,7,5,8,83,38,2,1,25,34,2,5,18,38,2,36,12,51,3,13,41,5,5,11,1,29,5,62,33,1,34,20,11,55,5,24,1,26,100,7,0,21,10,5,15,0,10,350,11,403,378,249,130
2011,1,1206,164,20,3,4,0,1,19,0,2,1,2,32,9,39,26,12,4,9,8,3,23,3,3,0,3,188,581,47,313,893,26,1180,23,556,14,12,601,93,797,316,115,1,3,0,0,4,176,7,555,174,3,37,34,5,12,80,252,953,1,0,1,36,14,179,15,8,2,9,119,51,2,2,33,36,10,8,18,44,1,41,16,58,8,18,18,3,11,8,0,27,6,43,24,4,39,20,9,60,2,31,1,30,84,2,0,28,15,7,5,0,27,390,9,329,451,300,208
2011,2,926,140,15,1,6,2,1,12,1,0,0,2,14,8,31,42,3,5,8,9,2,19,1,0,0,3,136,429,36,229,697,21,905,14,446,6,6,454,75,622,229,94,2,2,0,1,8,101,5,436,142,0,33,29,5,2,66,228,698,0,0,1,24,11,116,11,7,1,8,84,33,2,2,28,16,2,10,4,40,2,26,11,35,4,13,34,1,8,5,1,25,7,41,27,1,28,14,9,55,0,14,0,34,89,4,0,18,9,5,5,1,9,294,6,238,379,183,140
2011,3,1136,141,10,2,4,2,3,14,1,1,0,3,28,18,20,38,7,6,14,8,4,24,0,0,1,4,176,558,49,321,815,21,1115,21,525,5,18,567,68,746,322,112,4,2,0,0,12,142,6,537,144,1,46,28,8,7,87,269,864,3,0,4,33,8,145,22,12,2,7,85,41,0,4,25,15,4,11,11,50,1,33,14,58,6,12,34,2,5,12,0,36,11,57,34,2,43,23,5,48,2,21,2,30,94,8,0,28,15,6,14,1,10,364,4,328,430,290,154
2011,4,1268,166,11,4,13,2,4,9,0,2,0,8,22,9,37,44,4,6,17,11,1,31,3,1,0,2,177,631,53,388,880,20,1248,30,634,7,20,577,69,810,389,104,2,8,1,0,17,181,7,630,155,0,35,32,8,8,80,273,994,1,0,3,33,14,157,16,13,3,12,90,43,1,1,39,26,7,7,19,54,1,47,10,63,7,9,37,0,3,12,2,32,20,64,36,3,45,18,9,43,0,38,3,37,113,5,0,28,22,6,16,1,21,397,9,402,439,291,182
2011,5,1366,186,15,3,8,1,2,28,0,2,0,6,22,8,41,60,4,6,16,10,5,14,3,3,2,2,218,651,50,370,996,31,1335,23,677,6,18,642,87,909,370,112,7,5,0,0,4,173,10,689,172,0,36,47,11,12,88,309,1055,2,0,1,30,14,193,11,11,3,13,105,46,6,9,42,25,6,11,20,39,3,37,11,51,7,29,40,1,3,12,2,36,14,79,54,0,36,23,4,54,3,36,2,39,129,3,0,30,16,8,18,1,17,467,8,382,492,377,188
2011,6,1276,195,19,4,5,0,3,17,0,0,2,6,19,9,28,34,14,3,3,11,2,21,5,2,0,2,142,671,59,390,886,26,1250,25,647,9,9,586,91,795,390,137,1,3,1,0,2,167,11,613,167,0,30,38,10,10,86,261,1013,2,0,2,37,10,160,10,11,7,11,99,63,2,1,49,27,2,10,10,41,9,34,14,69,8,16,41,3,4,15,2,22,16,66,52,0,37,18,11,57,2,33,1,35,94,7,2,22,14,10,8,2,11,418,6,396,445,359,178
2011,7,1410,198,11,2,13,1,5,17,1,1,1,2,26,18,39,41,14,7,13,14,2,26,1,2,1,0,192,719,43,429,981,34,1376,21,708,10,20,651,78,902,430,118,4,4,2,0,6,174,10,738,173,0,41,31,6,5,98,297,1111,2,0,2,33,16,180,19,17,3,7,102,56,0,1,62,29,2,8,14,44,5,40,23,57,6,20,32,2,3,17,4,54,9,81,56,2,40,20,7,67,0,33,1,40,107,7,2,33,15,6,19,7,11,472,8,437,482,354,209
2011,8,1314,174,17,3,6,2,5,18,1,2,2,6,21,5,41,56,9,7,3,4,5,29,4,3,0,2,173,663,53,381,933,24,1290,23,671,16,19,585,90,843,381,130,1,6,2,0,3,188,7,603,188,1,31,30,11,6,107,329,982,3,0,3,35,15,163,15,8,4,14,95,48,1,2,39,31,5,7,11,47,1,38,22,58,10,12,45,1,9,13,0,38,11,78,55,1,49,18,6,58,3,20,4,42,101,5,2,32,12,7,16,4,18,474,12,388,422,276,150
2011,9,1248,216,11,2,7,0,1,15,2,1,2,1,20,10,34,40,11,4,9,8,3,23,3,3,2,2,159,621,38,351,897,24,1224,27,619,6,12,584,100,797,351,111,1,2,0,0,8,146,5,640,171,0,37,34,6,14,73,266,982,0,0,0,31,17,152,15,10,6,7,96,50,2,2,41,28,3,15,11,40,1,38,13,56,11,18,35,0,11,18,2,28,10,63,44,1,50,18,5,61,0,24,3,36,104,4,0,22,18,13,15,0,14,417,5,365,447,300,204
2011,10,1237,182,14,2,12,1,4,10,3,1,0,3,16,11,37,39,8,5,14,13,3,20,0,3,0,3,149,651,33,399,838,22,1215,16,606,11,16,588,62,775,400,106,0,5,0,1,3,198,6,590,155,0,36,47,6,6,78,222,1011,4,0,7,33,13,180,10,11,6,13,95,45,0,2,52,28,1,8,12,36,2,37,13,62,6,21,22,5,5,13,2,24,6,66,33,0,50,21,6,66,5,26,1,40,100,3,1,22,16,3,8,0,11,382,8,414,422,236,194
2011,11,1160,161,20,1,7,2,1,15,0,0,1,5,15,7,33,37,7,3,12,9,1,28,0,2,1,4,137,611,40,373,787,21,1139,21,580,7,15,537,77,708,375,130,1,5,0,1,6,162,19,577,118,0,28,37,5,7,64,228,930,2,0,7,29,13,141,9,11,4,8,82,39,1,1,36,21,3,7,15,37,9,30,20,49,7,14,35,0,4,17,2,39,8,61,55,0,38,18,12,56,3,22,0,29,98,3,3,24,14,6,17,3,8,401,5,387,359,263,150
2011,12,1209,159,16,3,7,3,5,13,1,1,1,5,24,9,41,37,8,7,6,8,0,25,2,3,0,2,142,631,50,369,840,23,1186,19,577,10,20,583,72,768,369,120,3,4,0,0,6,161,7,613,140,0,33,33,7,8,74,260,945,4,0,5,25,15,165,14,11,7,7,84,42,7,4,40,25,2,15,16,37,0,28,17,52,2,13,29,1,5,13,0,37,14,70,37,0,44,16,9,64,0,36,1,29,104,4,1,32,17,7,6,0,13,405,7,382,402,255,196
2012,1,1202,148,18,6,6,1,2,12,0,3,0,4,23,9,37,57,9,3,13,6,3,18,1,3,0,5,183,594,38,313,889,21,1181,22,583,9,8,580,81,807,314,100,0,6,2,0,9,182,10,606,152,1,25,28,5,10,66,270,931,1,0,2,36,19,159,8,7,4,0,97,48,4,3,40,26,5,8,7,59,0,24,5,68,4,12,31,5,5,7,2,30,15,46,46,1,43,19,6,69,5,25,2,34,97,3,3,24,16,9,13,1,15,415,2,319,451,299,160
2012,2,981,129,14,2,8,1,1,17,2,0,1,2,23,10,28,37,9,4,13,9,3,25,1,2,0,2,146,460,32,268,713,20,961,22,440,7,6,506,68,644,269,86,4,6,0,0,12,126,2,458,132,0,32,33,9,8,73,227,752,2,0,6,26,5,143,15,7,1,0,74,40,3,6,30,19,2,0,15,19,3,18,12,39,11,13,23,1,2,11,0,29,5,47,35,1,30,18,7,48,2,24,0,30,89,3,0,17,21,8,20,3,15,277,9,275,405,191,168
2012,3,1213,182,11,2,12,1,3,21,0,1,0,1,14,11,43,48,4,11,8,10,7,21,0,2,0,1,183,567,49,321,892,32,1181,21,606,9,9,568,81,810,322,124,1,5,0,0,7,172,9,576,155,2,40,22,8,13,79,262,951,0,0,3,29,10,168,13,9,0,0,105,58,1,2,53,18,2,11,13,41,2,39,7,45,9,23,40,2,3,9,1,42,13,49,34,1,34,24,2,61,0,31,1,31,113,5,1,18,25,6,6,0,17,434,8,337,417,265,154
2012,4,1250,181,11,4,9,1,3,13,0,1,1,1,16,10,25,49,7,5,11,8,2,22,4,3,0,3,180,618,62,342,908,27,1223,20,596,7,16,611,77,828,345,122,2,4,1,0,14,188,11,641,119,0,39,29,9,7,64,289,960,1,0,6,35,13,168,12,7,6,0,92,51,2,8,44,21,3,6,19,41,1,37,11,56,12,25,33,0,2,15,6,25,11,49,53,1,40,25,9,54,1,35,2,39,97,2,1,40,18,6,9,1,14,391,9,361,475,337,250
2012,5,1280,180,21,2,7,1,4,21,0,0,0,10,18,7,28,42,9,4,12,13,0,29,0,2,0,4,149,655,62,389,891,22,1258,12,682,4,13,569,94,797,389,107,1,7,0,0,8,183,9,648,145,1,30,28,11,8,94,292,986,2,0,2,31,22,162,17,14,4,0,93,33,1,1,53,31,8,7,25,46,2,36,15,63,7,17,36,0,5,6,0,31,6,53,42,0,49,12,13,76,4,36,1,36,111,5,0,18,29,10,10,1,11,423,10,399,437,283,218
2012,6,1254,161,16,0,9,3,2,13,0,0,0,5,16,5,25,39,8,1,8,5,6,19,0,3,0,2,172,690,46,393,861,33,1221,26,631,11,7,579,73,787,394,119,3,7,0,0,10,199,8,634,135,0,40,19,8,10,62,278,976,0,0,5,33,8,182,22,13,8,0,107,44,0,0,45,32,4,1,20,50,1,32,6,54,9,9,36,0,3,8,0,27,8,68,46,0,43,18,7,73,6,25,1,36,103,2,1,20,20,6,12,0,13,402,14,404,421,254,186
2012,7,1461,195,13,6,15,1,1,24,0,0,0,3,16,15,46,46,12,7,10,9,4,26,0,2,0,1,213,753,43,429,1032,42,1419,30,728,10,15,678,107,924,430,126,0,11,1,1,10,212,9,716,170,3,45,39,4,12,102,308,1153,0,0,4,37,19,172,24,16,9,0,125,48,3,2,53,27,1,8,18,54,5,39,14,74,11,15,37,0,8,11,3,47,9,75,52,2,52,19,13,76,6,25,1,38,122,4,2,42,10,6,22,1,10,480,6,447,518,373,324
2012,8,1355,167,15,1,10,0,1,16,1,1,2,3,21,12,34,42,13,3,13,12,4,19,2,4,2,1,188,728,40,417,938,33,1322,24,703,5,21,602,93,845,417,122,3,13,0,0,7,189,12,683,157,2,32,36,5,12,82,260,1091,4,0,2,25,18,186,15,9,7,0,91,54,0,2,58,28,6,9,19,49,3,45,12,69,13,14,41,1,6,19,0,33,10,74,36,2,36,13,13,63,4,39,1,41,111,6,0,32,12,3,24,1,12,464,1,432,446,379,204
2012,9,1308,176,15,3,10,0,1,14,0,7,2,1,22,5,46,45,5,3,10,15,0,15,1,2,0,2,192,682,34,402,906,22,1286,19,673,13,14,589,77,829,402,141,1,0,0,0,2,193,14,655,154,0,35,35,7,7,64,235,1073,0,0,5,25,14,183,7,16,5,0,104,47,2,2,44,26,5,15,23,45,1,39,8,77,13,18,36,2,6,9,0,35,4,66,40,1,33,27,8,57,1,30,1,44,108,5,0,39,10,4,13,5,10,463,7,413,415,276,142
2012,10,1247,155,23,4,8,0,0,11,3,0,0,9,25,13,36,32,8,7,16,12,4,26,1,1,0,1,180,639,33,384,863,24,1223,40,609,8,15,575,97,765,385,125,5,5,1,0,4,174,10,584,170,2,25,39,6,8,89,266,978,3,0,3,32,15,196,19,9,5,0,80,61,1,1,42,18,3,5,21,35,5,27,14,54,12,8,35,3,4,5,2,34,8,58,45,1,38,26,10,61,4,24,0,43,101,6,1,25,24,4,18,1,18,396,6,398,429,325,160
